test_run,topic_category,topic_specific,round,answer,choices,clue_type,clue_number,clue_text,word_count,length_ok,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Lion King",extra,1,It is the debut book of an author who became a household name.,13,NO,
4,TV Show,Breaking Bad,1,TV Show,"book, movie, TV show",informed,1,"It is a series of episodes that tell a continuous story, often with recurring characters and themes.",17,YES,
4,TV Show,Breaking Bad,1,TV Show,"book, movie, TV show",informed,2,"It is commonly watched on a screen, either through streaming or traditional broadcasting.",13,NO,
4,TV Show,Breaking Bad,1,TV Show,"book, movie, TV show",informed,3,"It can belong to various genres, such as comedy, drama, or documentary.",12,NO,
4,TV Show,Breaking Bad,1,TV Show,"book, movie, TV show",informed,4,It often includes opening credits and a theme song to set the tone.,13,NO,
4,TV Show,Breaking Bad,1,TV Show,"book, movie, TV show",informed,5,"It can be binge-watched, with multiple episodes viewed in one sitting.",11,NO,
4,TV Show,Breaking Bad,1,TV Show,"book, movie, TV show",informed,6,It may have a finale that wraps up the story or leaves room for a spin-off.,16,YES,
4,TV Show,Breaking Bad,1,TV Show,"book, movie, TV show",informed,7,"It often features a mix of dialogue, music, and visual effects to tell a story.",15,YES,
4,TV Show,Breaking Bad,1,TV Show,"book, movie, TV show",informed,8,It can be produced in different countries and translated for global audiences.,12,NO,
4,TV Show,Breaking Bad,1,TV Show,"book, movie, TV show",informed,9,It may have a loyal fan base that discusses it online or in person.,14,NO,
4,TV Show,Breaking Bad,1,TV Show,"book, movie, TV show",misinformed,1,It’s something you might read in a magazine or newspaper.,10,NO,
4,TV Show,Breaking Bad,1,TV Show,"book, movie, TV show",misinformed,2,It’s a type of media that can be held in your hand.,12,NO,
4,TV Show,Breaking Bad,1,TV Show,"book, movie, TV show",fake,1,It’s a type of social media platform where users share short videos.,12,NO,
4,TV Show,Breaking Bad,1,TV Show,"book, movie, TV show",fake,2,"It’s a form of live performance, like a play or concert.",11,NO,
4,TV Show,Breaking Bad,1,TV Show,"book, movie, TV show",extra,1,It often includes commercial breaks or ads to support its production.,11,NO,
4,TV Show,Breaking Bad,2,Breaking Bad,"The Office, Breaking Bad, The Walking Dead",informed,1,The main character undergoes a significant transformation from a law-abiding citizen to a criminal.,14,NO,
4,TV Show,Breaking Bad,2,Breaking Bad,"The Office, Breaking Bad, The Walking Dead",informed,2,The story is set in a specific U.S. state known for its desert landscapes.,14,NO,
4,TV Show,Breaking Bad,2,Breaking Bad,"The Office, Breaking Bad, The Walking Dead",informed,3,A recreational vehicle plays a key role in the production of illegal substances.,13,NO,
4,TV Show,Breaking Bad,2,Breaking Bad,"The Office, Breaking Bad, The Walking Dead",informed,4,The protagonist is a chemistry expert who uses their knowledge for illicit activities.,13,NO,
4,TV Show,Breaking Bad,2,Breaking Bad,"The Office, Breaking Bad, The Walking Dead",informed,5,A partner in crime is a former student turned drug dealer.,11,NO,
4,TV Show,Breaking Bad,2,Breaking Bad,"The Office, Breaking Bad, The Walking Dead",informed,6,"The product they create is known for its purity, often referenced by its color.",14,NO,
4,TV Show,Breaking Bad,2,Breaking Bad,"The Office, Breaking Bad, The Walking Dead",informed,7,A brother-in-law in law enforcement is a recurring character.,9,NO,
4,TV Show,Breaking Bad,2,Breaking Bad,"The Office, Breaking Bad, The Walking Dead",informed,8,"The series explores themes of morality, power, and the consequences of choices.",12,NO,
4,TV Show,Breaking Bad,2,Breaking Bad,"The Office, Breaking Bad, The Walking Dead",informed,9,The title refers to a phrase meaning to go wayward or rebellious.,12,NO,
4,TV Show,Breaking Bad,2,Breaking Bad,"The Office, Breaking Bad, The Walking Dead",misinformed,1,It’s about a group of friends starting a legitimate business together.,11,NO,
4,TV Show,Breaking Bad,2,Breaking Bad,"The Office, Breaking Bad, The Walking Dead",misinformed,2,The story centers around a family dealing with a medical crisis.,11,NO,
4,TV Show,Breaking Bad,2,Breaking Bad,"The Office, Breaking Bad, The Walking Dead",fake,1,It’s about a group of coworkers in a paper company.,10,NO,
4,TV Show,Breaking Bad,2,Breaking Bad,"The Office, Breaking Bad, The Walking Dead",fake,2,The story follows a sheriff dealing with a zombie apocalypse.,10,NO,
4,TV Show,Breaking Bad,2,Breaking Bad,"The Office, Breaking Bad, The Walking Dead",extra,1,The series features a character known for wearing a distinctive hat and sunglasses.,13,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Board Game, Video Game, Movie",informed,1,"Played on consoles or PCs, often involving puzzles or quests.",10,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Board Game, Video Game, Movie",informed,2,Can be enjoyed alone or with friends online.,8,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Board Game, Video Game, Movie",informed,3,Involves interactive stories with characters and missions.,7,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Board Game, Video Game, Movie",informed,4,"Requires strategy, skill, or problem-solving.",5,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Board Game, Video Game, Movie",informed,5,"Can be based on fantasy worlds, sports, or real-life scenarios.",10,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Board Game, Video Game, Movie",informed,6,"Often includes levels, achievements, or collectibles.",6,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Board Game, Video Game, Movie",informed,7,Players control avatars or make decisions in a virtual environment.,10,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Board Game, Video Game, Movie",informed,8,"Can be educational, entertaining, or both.",6,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Board Game, Video Game, Movie",informed,9,"Examples include action, adventure, RPG, or simulation genres.",8,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Board Game, Video Game, Movie",misinformed,1,It’s something you might find in an arcade or a home entertainment center.,13,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Board Game, Video Game, Movie",misinformed,2,"It’s often played while sitting down, but can also be played on the go.",14,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Board Game, Video Game, Movie",fake,1,It’s something you might read or watch passively.,8,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Board Game, Video Game, Movie",fake,2,It’s typically played outdoors or on a physical field.,9,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,1,Video Game,"Board Game, Video Game, Movie",extra,1,"It combines art, music, and storytelling into an interactive experience.",10,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, Horizon Zero Dawn",informed,1,Features a vast open world where environmental puzzles are key to progress.,12,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, Horizon Zero Dawn",informed,2,The protagonist awakens from a deep slumber with no memory of their past.,13,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, Horizon Zero Dawn",informed,3,Involves four ancient machines that must be freed from corruption.,10,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, Horizon Zero Dawn",informed,4,The game world is filled with shrines that test the player’s wisdom and agility.,14,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, Horizon Zero Dawn",informed,5,Dynamic weather and time cycles affect gameplay and exploration.,9,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, Horizon Zero Dawn",informed,6,"The main character uses a variety of weapons, but they can break over time.",14,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, Horizon Zero Dawn",informed,7,A divine beast is trapped in each of the four main regions.,12,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, Horizon Zero Dawn",informed,8,The game emphasizes exploration and creativity in solving problems.,9,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, Horizon Zero Dawn",informed,9,The story revolves around defeating a calamity that has returned.,10,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, Horizon Zero Dawn",misinformed,1,It’s about a hero who must save a kingdom from a powerful sorcerer.,13,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, Horizon Zero Dawn",misinformed,2,"The game is set entirely in a dark, gothic-inspired city.",10,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, Horizon Zero Dawn",fake,1,It’s centered around a young boy who must master time travel to prevent a disaster.,15,YES,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, Horizon Zero Dawn",fake,2,The story focuses on a group of heroes defending a tower from invaders.,13,NO,
5,Video Game,The Legend of Zelda: Breath of the Wild,2,The Legend of Zelda: Breath of the Wild,"The Legend of Zelda: Ocarina of Time, The Legend of Zelda: Breath of the Wild, Horizon Zero Dawn",extra,1,The game introduces a unique physics engine that enhances exploration and puzzle-solving.,12,NO,
6,Food,Pizza Margherita,1,food,"clothing, food, shelter",informed,1,It is a basic necessity for survival and comes in countless varieties.,12,NO,
6,Food,Pizza Margherita,1,food,"clothing, food, shelter",informed,2,"Can be sweet, savory, spicy, or bitter, appealing to different tastes.",11,NO,
6,Food,Pizza Margherita,1,food,"clothing, food, shelter",informed,3,"Often served hot, though some varieties are best when cold.",10,NO,
6,Food,Pizza Margherita,1,food,"clothing, food, shelter",informed,4,Can be prepared in ways that preserve it for long periods.,11,NO,
6,Food,Pizza Margherita,1,food,"clothing, food, shelter",informed,5,Plays a central role in cultural and religious ceremonies.,9,NO,
6,Food,Pizza Margherita,1,food,"clothing, food, shelter",informed,6,"Can be a symbol of wealth, status, or poverty, depending on type.",12,NO,
6,Food,Pizza Margherita,1,food,"clothing, food, shelter",informed,7,Involves the use of various ingredients combined in specific ways.,10,NO,
6,Food,Pizza Margherita,1,food,"clothing, food, shelter",informed,8,"Can be eaten on the go or as part of a formal, multi-course meal.",14,NO,
6,Food,Pizza Margherita,1,food,"clothing, food, shelter",informed,9,Its preparation can be as simple as raw consumption or as complex as multi-step cooking.,15,YES,
6,Food,Pizza Margherita,1,food,"clothing, food, shelter",misinformed,1,It is often worn for protection from the elements.,9,NO,
6,Food,Pizza Margherita,1,food,"clothing, food, shelter",misinformed,2,"It can be a form of artistic expression, like painting or music.",12,NO,
6,Food,Pizza Margherita,1,food,"clothing, food, shelter",fake,1,It is used primarily for communication.,6,NO,
6,Food,Pizza Margherita,1,food,"clothing, food, shelter",fake,2,It is a form of shelter.,6,NO,
6,Food,Pizza Margherita,1,food,"clothing, food, shelter",extra,1,"It can be grown, hunted, or gathered, depending on its source.",11,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Spaghetti Carbonara, Pizza Margherita, Tiramisu",informed,1,"Features a red, white, and green color scheme, symbolizing a nation’s flag.",12,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Spaghetti Carbonara, Pizza Margherita, Tiramisu",informed,2,"Originated in a coastal city in southern Europe, named after a royal figure.",13,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Spaghetti Carbonara, Pizza Margherita, Tiramisu",informed,3,"Made with three primary ingredients, each representing a color of a national flag.",13,NO,
